Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Month Name,Order Year-Month,Shipping Days,Profit Margin %
149,US-2021-107111,2021-01-19,2021-01-24,Same Day,CG-71180,Home Office,South,Alabama,Technology,Copiers,1004.36,1,0.0,304.22,2021,1,Jan,2021-01,5,30.29
150,US-2021-108734,2021-01-19,2021-01-24,Second Class,CG-55938,Consumer,Central,Illinois,Office Supplies,Art,244.5,2,0.2,37.91,2021,1,Jan,2021-01,5,15.51
151,US-2021-109519,2021-01-19,2021-01-25,Second Class,CG-37341,Corporate,East,New Jersey,Furniture,Furnishings,1456.13,7,0.2,59.54,2021,1,Jan,2021-01,6,4.09
152,US-2021-106222,2021-01-19,2021-01-22,First Class,CG-65672,Home Office,Central,Texas,Furniture,Tables,1366.31,2,0.4,192.42,2021,1,Jan,2021-01,3,14.08
153,US-2021-102228,2021-01-19,2021-01-22,Same Day,CG-75511,Home Office,West,Oregon,Office Supplies,Art,29.84,1,0.4,1.19,2021,1,Jan,2021-01,3,3.99
154,US-2021-103612,2021-01-19,2021-01-22,Second Class,CG-48672,Corporate,East,Virginia,Office Supplies,Art,287.12,2,0.0,-42.59,2021,1,Jan,2021-01,3,-14.83
155,US-2021-107275,2021-01-19,2021-01-20,First Class,CG-46402,Corporate,South,North Carolina,Furniture,Chairs,4487.35,8,0.4,411.68,2021,1,Jan,2021-01,1,9.17
156,US-2021-103429,2021-01-19,2021-01-22,First Class,CG-25611,Consumer,East,Massachusetts,Technology,Phones,361.95,1,0.3,-72.1,2021,1,Jan,2021-01,3,-19.92
157,US-2021-107266,2021-01-20,2021-01-22,Second Class,CG-34733,Consumer,East,New York,Office Supplies,Labels,488.23,7,0.2,152.42,2021,1,Jan,2021-01,2,31.22
158,US-2021-108311,2021-01-20,2021-01-26,First Class,CG-45957,Corporate,East,New York,Office Supplies,Storage,249.67,4,0.15,35.41,2021,1,Jan,2021-01,6,14.18
159,US-2021-109048,2021-01-20,2021-01-26,Second Class,CG-18396,Consumer,South,Florida,Office Supplies,Paper,384.57,6,0.3,-89.9,2021,1,Jan,2021-01,6,-23.38
160,US-2021-100028,2021-01-20,2021-01-24,First Class,CG-19016,Consumer,East,New York,Technology,Machines,3855.41,5,0.0,1052.05,2021,1,Jan,2021-01,4,27.29
161,US-2021-100470,2021-01-20,2021-01-22,First Class,CG-83680,Home Office,South,Tennessee,Furniture,Bookcases,4329.31,8,0.15,894.75,2021,1,Jan,2021-01,2,20.67
162,US-2021-107939,2021-01-20,2021-01-26,First Class,CG-41257,Corporate,South,Florida,Furniture,Chairs,3940.09,8,0.5,1077.1,2021,1,Jan,2021-01,6,27.34
163,US-2021-100305,2021-01-20,2021-01-23,Second Class,CG-65026,Corporate,East,Massachusetts,Technology,Accessories,2129.49,2,0.1,328.66,2021,1,Jan,2021-01,3,15.43
164,US-2021-107572,2021-01-21,2021-01-26,Standard Class,CG-61356,Home Office,Central,Missouri,Furniture,Furnishings,1258.72,3,0.0,-13.82,2021,1,Jan,2021-01,5,-1.1
165,US-2021-104149,2021-01-21,2021-01-27,Same Day,CG-37624,Consumer,South,Florida,Technology,Copiers,663.34,1,0.5,142.27,2021,1,Jan,2021-01,6,21.45
166,US-2021-104744,2021-01-21,2021-01-25,Second Class,CG-36878,Home Office,East,New York,Technology,Phones,2481.41,7,0.0,-619.44,2021,1,Jan,2021-01,4,-24.96
167,US-2021-108865,2021-01-22,2021-01-23,Same Day,CG-18381,Home Office,West,Oregon,Technology,Accessories,5852.7,5,0.0,1218.17,2021,1,Jan,2021-01,1,20.81
168,US-2021-106426,2021-01-22,2021-01-23,Standard Class,CG-71105,Home Office,Central,Illinois,Technology,Phones,3732.84,5,0.0,-598.36,2021,1,Jan,2021-01,1,-16.03
169,US-2021-103203,2021-01-22,2021-01-28,Second Class,CG-65279,Corporate,South,Georgia,Furniture,Bookcases,1566.24,6,0.15,-296.5,2021,1,Jan,2021-01,6,-18.93
170,US-2021-101541,2021-01-23,2021-01-24,Second Class,CG-92663,Home Office,West,Arizona,Office Supplies,Binders,63.21,1,0.5,21.61,2021,1,Jan,2021-01,1,34.19
171,US-2021-100995,2021-01-23,2021-01-27,Same Day,CG-30552,Corporate,South,Tennessee,Technology,Accessories,1418.4,5,0.1,-162.2,2021,1,Jan,2021-01,4,-11.44
172,US-2021-105517,2021-01-23,2021-01-28,Second Class,CG-54216,Corporate,South,Tennessee,Furniture,Bookcases,2154.87,3,0.1,573.65,2021,1,Jan,2021-01,5,26.62
173,US-2021-108848,2021-01-24,2021-01-27,Standard Class,CG-40422,Consumer,Central,Missouri,Furniture,Furnishings,5678.37,8,0.2,-650.09,2021,1,Jan,2021-01,3,-11.45
174,US-2021-104861,2021-01-24,2021-01-28,Second Class,CG-92975,Corporate,East,Virginia,Technology,Machines,5579.65,5,0.0,351.91,2021,1,Jan,2021-01,4,6.31
175,US-2021-108667,2021-01-24,2021-01-27,First Class,CG-14990,Consumer,South,Georgia,Technology,Phones,1601.01,8,0.0,-342.86,2021,1,Jan,2021-01,3,-21.42
176,US-2021-104202,2021-01-24,2021-01-25,Same Day,CG-39600,Corporate,Central,Michigan,Office Supplies,Paper,74.75,6,0.0,12.11,2021,1,Jan,2021-01,1,16.2
177,US-2021-107837,2021-01-25,2021-01-28,Standard Class,CG-10247,Consumer,Central,Illinois,Office Supplies,Labels,417.28,4,0.2,134.76,2021,1,Jan,2021-01,3,32.29
178,US-2021-108550,2021-01-25,2021-01-26,First Class,CG-50153,Home Office,Central,Michigan,Technology,Machines,6113.53,6,0.0,-114.72,2021,1,Jan,2021-01,1,-1.88
179,US-2021-102108,2021-01-25,2021-02-01,Standard Class,CG-85454,Consumer,Central,Illinois,Furniture,Furnishings,98.03,1,0.0,-9.99,2021,1,Jan,2021-01,7,-10.19
180,US-2021-102915,2021-01-25,2021-01-27,Standard Class,CG-73692,Home Office,Central,Missouri,Office Supplies,Binders,1054.55,8,0.4,239.47,2021,1,Jan,2021-01,2,22.71
181,US-2021-103653,2021-01-25,2021-01-27,First Class,CG-35389,Home Office,South,Florida,Office Supplies,Art,315.83,3,0.0,88.79,2021,1,Jan,2021-01,2,28.11
182,US-2021-109851,2021-01-26,2021-01-27,First Class,CG-54680,Home Office,Central,Texas,Office Supplies,Art,20.03,4,0.0,-3.44,2021,1,Jan,2021-01,1,-17.17
183,US-2021-109899,2021-01-26,2021-01-31,Second Class,CG-18070,Corporate,South,Florida,Furniture,Chairs,3688.45,6,0.5,1055.61,2021,1,Jan,2021-01,5,28.62
184,US-2021-102358,2021-01-26,2021-01-28,First Class,CG-67321,Home Office,South,North Carolina,Furniture,Bookcases,1048.06,2,0.3,-75.66,2021,1,Jan,2021-01,2,-7.22
185,US-2021-107403,2021-01-26,2021-01-30,Same Day,CG-92256,Consumer,West,Arizona,Office Supplies,Labels,506.39,5,0.15,-26.22,2021,1,Jan,2021-01,4,-5.18
186,US-2021-100638,2021-01-26,2021-02-01,Standard Class,CG-12087,Corporate,South,Georgia,Furniture,Bookcases,3182.46,5,0.1,1028.15,2021,1,Jan,2021-01,6,32.31
187,US-2021-105544,2021-01-26,2021-02-01,Second Class,CG-22368,Consumer,Central,Michigan,Furniture,Chairs,305.55,1,0.0,-45.26,2021,1,Jan,2021-01,6,-14.81
188,US-2021-104114,2021-01-26,2021-01-29,Same Day,CG-52216,Home Office,Central,Ohio,Technology,Phones,2464.5,8,0.1,380.32,2021,1,Jan,2021-01,3,15.43
189,US-2021-102140,2021-01-26,2021-01-27,Standard Class,CG-95766,Corporate,South,Georgia,Technology,Copiers,1547.52,2,0.1,431.93,2021,1,Jan,2021-01,1,27.91
190,US-2021-107034,2021-01-26,2021-02-01,Second Class,CG-63801,Consumer,South,Tennessee,Technology,Machines,558.71,4,0.3,-122.86,2021,1,Jan,2021-01,6,-21.99
191,US-2021-104468,2021-01-26,2021-01-29,Standard Class,CG-93223,Corporate,West,Oregon,Furniture,Chairs,5199.63,8,0.5,505.12,2021,1,Jan,2021-01,3,9.71
192,US-2021-104707,2021-01-26,2021-01-30,Same Day,CG-50257,Consumer,East,Massachusetts,Technology,Copiers,7161.7,7,0.15,510.19,2021,1,Jan,2021-01,4,7.12
193,US-2021-101204,2021-01-27,2021-02-01,Standard Class,CG-43166,Corporate,Central,Texas,Technology,Accessories,7783.66,8,0.3,-1015.52,2021,1,Jan,2021-01,5,-13.05
194,US-2021-107365,2021-01-27,2021-01-28,First Class,CG-53713,Home Office,West,Arizona,Furniture,Bookcases,2048.3,4,0.3,-304.4,2021,1,Jan,2021-01,1,-14.86
195,US-2021-109561,2021-01-27,2021-01-31,First Class,CG-22328,Consumer,West,Oregon,Technology,Phones,4484.23,5,0.15,1486.18,2021,1,Jan,2021-01,4,33.14
196,US-2021-106942,2021-01-27,2021-02-03,Same Day,CG-42134,Consumer,Central,Illinois,Technology,Phones,2900.18,4,0.15,170.43,2021,1,Jan,2021-01,7,5.88
197,US-2021-107875,2021-01-27,2021-01-29,Same Day,CG-18974,Consumer,Central,Texas,Technology,Phones,3084.27,8,0.5,-685.14,2021,1,Jan,2021-01,2,-22.21
198,US-2021-101340,2021-01-27,2021-01-28,First Class,CG-23626,Home Office,South,Georgia,Technology,Copiers,2425.08,4,0.3,404.94,2021,1,Jan,2021-01,1,16.7
199,US-2021-103923,2021-01-27,2021-01-29,Same Day,CG-24518,Home Office,South,Florida,Office Supplies,Art,97.33,8,0.5,6.06,2021,1,Jan,2021-01,2,6.23
200,US-2021-108224,2021-01-27,2021-01-30,First Class,CG-69567,Corporate,East,New York,Furniture,Furnishings,551.35,2,0.15,-32.13,2021,1,Jan,2021-01,3,-5.83
201,US-2021-104274,2021-01-28,2021-01-29,First Class,CG-43019,Home Office,Central,Texas,Furniture,Bookcases,4079.95,7,0.15,-932.33,2021,1,Jan,2021-01,1,-22.85
202,US-2021-104040,2021-01-28,2021-02-03,Second Class,CG-58364,Corporate,Central,Missouri,Furniture,Tables,2282.66,5,0.0,-39.01,2021,1,Jan,2021-01,6,-1.71
203,US-2021-104194,2021-01-28,2021-02-04,Same Day,CG-28980,Consumer,South,Tennessee,Furniture,Chairs,2144.35,4,0.0,-131.56,2021,1,Jan,2021-01,7,-6.14
204,US-2021-109820,2021-01-28,2021-01-30,Standard Class,CG-95168,Consumer,Central,Michigan,Office Supplies,Paper,22.77,4,0.2,7.37,2021,1,Jan,2021-01,2,32.37
205,US-2021-104373,2021-01-28,2021-02-03,Standard Class,CG-57036,Home Office,Central,Texas,Furniture,Chairs,3707.08,5,0.0,218.69,2021,1,Jan,2021-01,6,5.9
206,US-2021-106478,2021-01-28,2021-01-29,Standard Class,CG-53824,Home Office,Central,Missouri,Technology,Machines,7138.42,6,0.0,2031.85,2021,1,Jan,2021-01,1,28.46
207,US-2021-105929,2021-01-28,2021-02-01,Same Day,CG-67712,Consumer,Central,Missouri,Furniture,Bookcases,2900.69,5,0.3,-555.26,2021,1,Jan,2021-01,4,-19.14
208,US-2021-103812,2021-01-28,2021-02-01,Same Day,CG-41764,Home Office,South,Alabama,Office Supplies,Binders,38.39,1,0.3,2.31,2021,1,Jan,2021-01,4,6.02
209,US-2021-101417,2021-01-28,2021-02-03,Standard Class,CG-90290,Consumer,Central,Missouri,Furniture,Tables,693.05,8,0.2,-54.28,2021,1,Jan,2021-01,6,-7.83
210,US-2021-108644,2021-01-29,2021-02-02,First Class,CG-92364,Home Office,East,New York,Technology,Accessories,1129.56,4,0.0,94.32,2021,1,Jan,2021-01,4,8.35
211,US-2021-104348,2021-01-29,2021-01-30,Same Day,CG-82561,Corporate,South,North Carolina,Furniture,Chairs,623.89,1,0.4,211.55,2021,1,Jan,2021-01,1,33.91
212,US-2021-106506,2021-01-29,2021-02-01,Same Day,CG-70920,Consumer,East,Pennsylvania,Technology,Copiers,1592.82,5,0.15,35.78,2021,1,Jan,2021-01,3,2.25
213,US-2021-108577,2021-01-29,2021-01-30,Same Day,CG-37382,Consumer,West,California,Technology,Machines,622.94,5,0.15,67.74,2021,1,Jan,2021-01,1,10.87
214,US-2021-109911,2021-01-29,2021-01-31,Second Class,CG-53662,Corporate,Central,Texas,Technology,Machines,3972.53,7,0.0,423.45,2021,1,Jan,2021-01,2,10.66
215,US-2021-102235,2021-01-29,2021-01-30,Standard Class,CG-17936,Corporate,Central,Illinois,Technology,Copiers,4577.69,5,0.4,1407.9,2021,1,Jan,2021-01,1,30.76
216,US-2021-102135,2021-01-29,2021-02-01,Standard Class,CG-14645,Consumer,West,Washington,Office Supplies,Binders,173.03,2,0.5,25.17,2021,1,Jan,2021-01,3,14.55
217,US-2021-106414,2021-01-30,2021-01-31,First Class,CG-80849,Home Office,Central,Illinois,Furniture,Chairs,1496.21,2,0.2,-224.56,2021,1,Jan,2021-01,1,-15.01
218,US-2021-107609,2021-01-30,2021-02-01,First Class,CG-39457,Consumer,Central,Texas,Technology,Accessories,585.73,8,0.5,-46.25,2021,1,Jan,2021-01,2,-7.9
219,US-2021-109828,2021-01-30,2021-01-31,Same Day,CG-93281,Corporate,West,Arizona,Technology,Phones,1403.36,7,0.0,198.7,2021,1,Jan,2021-01,1,14.16
220,US-2021-104028,2021-01-30,2021-02-04,Standard Class,CG-81631,Consumer,East,New Jersey,Technology,Phones,5078.25,6,0.5,1423.64,2021,1,Jan,2021-01,5,28.03
221,US-2021-102755,2021-01-30,2021-01-31,First Class,CG-30355,Home Office,East,New Jersey,Office Supplies,Storage,23.54,3,0.15,0.96,2021,1,Jan,2021-01,1,4.08
222,US-2021-105233,2021-01-30,2021-02-03,Standard Class,CG-69776,Consumer,West,Washington,Technology,Accessories,52.27,1,0.0,-9.77,2021,1,Jan,2021-01,4,-18.69
223,US-2021-103732,2021-01-30,2021-01-31,First Class,CG-77433,Home Office,East,New York,Technology,Copiers,714.61,4,0.0,36.82,2021,1,Jan,2021-01,1,5.15
224,US-2021-109790,2021-01-30,2021-02-02,Same Day,CG-59949,Corporate,East,New Jersey,Furniture,Furnishings,570.52,7,0.3,-120.67,2021,1,Jan,2021-01,3,-21.15
225,US-2021-103947,2021-01-30,2021-02-01,First Class,CG-97489,Corporate,West,Nevada,Office Supplies,Labels,122.38,1,0.5,3.08,2021,1,Jan,2021-01,2,2.52
226,US-2021-105540,2021-01-31,2021-02-01,First Class,CG-66203,Consumer,Central,Texas,Technology,Phones,1751.84,3,0.1,110.63,2021,1,Jan,2021-01,1,6.32
227,US-2021-104566,2021-01-31,2021-02-06,Same Day,CG-93538,Corporate,West,California,Furniture,Bookcases,461.4,1,0.0,27.02,2021,1,Jan,2021-01,6,5.86
228,US-2021-109102,2021-01-31,2021-02-07,Standard Class,CG-70568,Corporate,East,Virginia,Furniture,Furnishings,2745.07,5,0.2,-387.93,2021,1,Jan,2021-01,7,-14.13
229,US-2021-106941,2021-01-31,2021-02-01,Same Day,CG-15251,Home Office,Central,Michigan,Furniture,Tables,1883.7,3,0.0,-107.99,2021,1,Jan,2021-01,1,-5.73
230,US-2021-105682,2021-01-31,2021-02-07,Same Day,CG-25897,Home Office,West,Washington,Technology,Machines,3795.41,7,0.2,-593.75,2021,1,Jan,2021-01,7,-15.64
231,US-2021-101863,2021-02-01,2021-02-06,Same Day,CG-90526,Consumer,West,Arizona,Office Supplies,Labels,160.85,2,0.4,56.19,2021,2,Feb,2021-02,5,34.93
232,US-2021-105792,2021-02-01,2021-02-08,First Class,CG-92509,Corporate,East,Massachusetts,Technology,Phones,4457.76,5,0.15,-387.89,2021,2,Feb,2021-02,7,-8.7
233,US-2021-103957,2021-02-01,2021-02-07,Second Class,CG-96667,Home Office,South,Georgia,Technology,Accessories,884.99,1,0.0,-62.44,2021,2,Feb,2021-02,6,-7.06
234,US-2021-100569,2021-02-01,2021-02-06,Second Class,CG-47128,Home Office,East,Pennsylvania,Technology,Accessories,4423.0,6,0.15,-917.51,2021,2,Feb,2021-02,5,-20.74
235,US-2021-104803,2021-02-01,2021-02-04,First Class,CG-80111,Corporate,South,Tennessee,Office Supplies,Storage,35.43,1,0.3,-6.1,2021,2,Feb,2021-02,3,-17.22
236,US-2021-104042,2021-02-01,2021-02-05,First Class,CG-97071,Home Office,South,North Carolina,Office Supplies,Labels,392.55,4,0.0,55.74,2021,2,Feb,2021-02,4,14.2
237,US-2021-104562,2021-02-01,2021-02-06,First Class,CG-92397,Corporate,West,Arizona,Office Supplies,Binders,33.32,1,0.0,-6.99,2021,2,Feb,2021-02,5,-20.98
238,US-2021-100587,2021-02-02,2021-02-04,Same Day,CG-89223,Corporate,South,Tennessee,Furniture,Chairs,1352.02,3,0.3,402.86,2021,2,Feb,2021-02,2,29.8
239,US-2021-101672,2021-02-02,2021-02-08,Same Day,CG-96084,Corporate,South,North Carolina,Technology,Machines,6079.87,7,0.3,-725.52,2021,2,Feb,2021-02,6,-11.93
240,US-2021-108733,2021-02-02,2021-02-08,Second Class,CG-93301,Home Office,South,Georgia,Furniture,Bookcases,2412.51,7,0.0,-168.48,2021,2,Feb,2021-02,6,-6.98
241,US-2021-104107,2021-02-02,2021-02-07,Same Day,CG-40388,Corporate,Central,Missouri,Furniture,Chairs,2925.74,8,0.15,524.5,2021,2,Feb,2021-02,5,17.93
242,US-2021-109525,2021-02-02,2021-02-05,Second Class,CG-39074,Home Office,East,New York,Office Supplies,Storage,402.25,8,0.2,-46.37,2021,2,Feb,2021-02,3,-11.53
243,US-2021-101853,2021-02-03,2021-02-04,Standard Class,CG-76574,Home Office,South,Tennessee,Office Supplies,Art,248.24,2,0.0,18.88,2021,2,Feb,2021-02,1,7.61
244,US-2021-105867,2021-02-03,2021-02-04,Same Day,CG-82386,Consumer,West,Arizona,Office Supplies,Labels,35.78,1,0.3,4.77,2021,2,Feb,2021-02,1,13.33
245,US-2021-105237,2021-02-03,2021-02-07,Standard Class,CG-18256,Home Office,South,Tennessee,Office Supplies,Binders,39.39,1,0.4,13.51,2021,2,Feb,2021-02,4,34.3
246,US-2021-101066,2021-02-03,2021-02-07,First Class,CG-25509,Home Office,West,Oregon,Furniture,Furnishings,4096.65,8,0.2,-873.13,2021,2,Feb,2021-02,4,-21.31
247,US-2021-107489,2021-02-03,2021-02-05,Same Day,CG-85974,Consumer,South,Florida,Furniture,Tables,175.29,3,0.4,22.34,2021,2,Feb,2021-02,2,12.74
248,US-2021-107831,2021-02-03,2021-02-05,First Class,CG-57763,Corporate,South,North Carolina,Furniture,Chairs,4836.26,7,0.0,-1007.04,2021,2,Feb,2021-02,2,-20.82
249,US-2021-100155,2021-02-03,2021-02-09,Second Class,CG-84798,Corporate,West,Washington,Office Supplies,Art,31.0,1,0.2,1.26,2021,2,Feb,2021-02,6,4.06
250,US-2021-106660,2021-02-04,2021-02-05,Second Class,CG-85018,Consumer,South,Alabama,Office Supplies,Binders,610.3,7,0.15,171.56,2021,2,Feb,2021-02,1,28.11
251,US-2021-104622,2021-02-04,2021-02-08,Second Class,CG-40863,Home Office,West,Oregon,Furniture,Furnishings,592.64,1,0.2,-95.57,2021,2,Feb,2021-02,4,-16.13
252,US-2021-106377,2021-02-04,2021-02-09,First Class,CG-55509,Consumer,East,Massachusetts,Furniture,Bookcases,396.78,5,0.2,-17.97,2021,2,Feb,2021-02,5,-4.53
253,US-2021-108024,2021-02-04,2021-02-11,First Class,CG-93161,Home Office,West,Washington,Technology,Machines,1196.56,2,0.0,-184.67,2021,2,Feb,2021-02,7,-15.43
254,US-2021-104950,2021-02-04,2021-02-05,Standard Class,CG-56887,Corporate,West,California,Office Supplies,Paper,45.93,4,0.3,4.97,2021,2,Feb,2021-02,1,10.82
255,US-2021-102187,2021-02-05,2021-02-09,Same Day,CG-35633,Home Office,Central,Ohio,Technology,Phones,1486.72,2,0.0,-196.41,2021,2,Feb,2021-02,4,-13.21
256,US-2021-102634,2021-02-05,2021-02-10,First Class,CG-35726,Corporate,Central,Illinois,Furniture,Bookcases,813.47,3,0.3,30.44,2021,2,Feb,2021-02,5,3.74
257,US-2021-103851,2021-02-05,2021-02-09,Standard Class,CG-51920,Home Office,West,Nevada,Furniture,Furnishings,5723.98,8,0.15,-453.38,2021,2,Feb,2021-02,4,-7.92
258,US-2021-100673,2021-02-05,2021-02-09,First Class,CG-32571,Home Office,Central,Ohio,Technology,Accessories,3055.26,3,0.4,187.65,2021,2,Feb,2021-02,4,6.14
259,US-2021-105763,2021-02-05,2021-02-12,Standard Class,CG-95915,Corporate,West,California,Office Supplies,Storage,97.69,1,0.2,-3.41,2021,2,Feb,2021-02,7,-3.49
260,US-2021-101679,2021-02-05,2021-02-12,Same Day,CG-54740,Consumer,Central,Texas,Office Supplies,Art,133.58,2,0.0,-10.06,2021,2,Feb,2021-02,7,-7.53
261,US-2021-108306,2021-02-05,2021-02-07,First Class,CG-76984,Home Office,East,New York,Technology,Machines,2634.58,6,0.0,525.17,2021,2,Feb,2021-02,2,19.93
262,US-2021-106742,2021-02-05,2021-02-12,Second Class,CG-34895,Consumer,East,Pennsylvania,Technology,Machines,3687.64,4,0.0,-460.57,2021,2,Feb,2021-02,7,-12.49
263,US-2021-107115,2021-02-06,2021-02-13,Standard Class,CG-17175,Consumer,West,Washington,Office Supplies,Art,174.97,3,0.2,-43.37,2021,2,Feb,2021-02,7,-24.79
264,US-2021-107921,2021-02-06,2021-02-07,Second Class,CG-51529,Home Office,West,California,Technology,Phones,1567.32,6,0.4,250.77,2021,2,Feb,2021-02,1,16.0
265,US-2021-104186,2021-02-06,2021-02-08,Same Day,CG-33210,Corporate,East,Virginia,Furniture,Chairs,200.86,1,0.2,-36.82,2021,2,Feb,2021-02,2,-18.33
266,US-2021-104542,2021-02-06,2021-02-08,First Class,CG-94257,Consumer,Central,Ohio,Office Supplies,Labels,206.28,5,0.3,62.88,2021,2,Feb,2021-02,2,30.48
267,US-2021-105359,2021-02-06,2021-02-11,Same Day,CG-58580,Consumer,East,Pennsylvania,Furniture,Tables,1292.72,3,0.2,-175.74,2021,2,Feb,2021-02,5,-13.59
268,US-2021-105974,2021-02-06,2021-02-09,Standard Class,CG-71030,Consumer,South,Tennessee,Furniture,Tables,1838.59,4,0.3,630.33,2021,2,Feb,2021-02,3,34.28
269,US-2021-102948,2021-02-06,2021-02-13,First Class,CG-32388,Consumer,East,New Jersey,Furniture,Furnishings,6066.14,8,0.15,1657.38,2021,2,Feb,2021-02,7,27.32
270,US-2021-108117,2021-02-07,2021-02-11,Same Day,CG-25431,Home Office,Central,Ohio,Furniture,Bookcases,933.34,5,0.5,-72.25,2021,2,Feb,2021-02,4,-7.74
271,US-2021-104805,2021-02-07,2021-02-08,Same Day,CG-83885,Corporate,South,Georgia,Technology,Phones,1822.22,2,0.0,596.2,2021,2,Feb,2021-02,1,32.72
272,US-2021-101976,2021-02-07,2021-02-10,Standard Class,CG-27819,Home Office,West,Nevada,Furniture,Chairs,146.27,2,0.4,33.3,2021,2,Feb,2021-02,3,22.77
273,US-2021-103659,2021-02-07,2021-02-08,Same Day,CG-21192,Consumer,East,Massachusetts,Furniture,Tables,216.67,1,0.5,28.87,2021,2,Feb,2021-02,1,13.32
274,US-2021-106052,2021-02-07,2021-02-09,Second Class,CG-95606,Home Office,Central,Ohio,Technology,Phones,4523.43,7,0.15,1242.42,2021,2,Feb,2021-02,2,27.47
275,US-2021-106993,2021-02-07,2021-02-13,Standard Class,CG-65520,Consumer,South,Alabama,Office Supplies,Labels,243.63,2,0.4,60.03,2021,2,Feb,2021-02,6,24.64
276,US-2021-104751,2021-02-07,2021-02-13,First Class,CG-18452,Corporate,West,Arizona,Office Supplies,Binders,244.5,5,0.0,54.05,2021,2,Feb,2021-02,6,22.11
277,US-2021-105828,2021-02-07,2021-02-13,First Class,CG-48487,Home Office,East,Virginia,Technology,Copiers,1682.65,8,0.1,517.14,2021,2,Feb,2021-02,6,30.73
278,US-2021-105890,2021-02-07,2021-02-14,Standard Class,CG-34952,Corporate,West,Arizona,Technology,Machines,469.4,1,0.1,140.05,2021,2,Feb,2021-02,7,29.84
279,US-2021-109768,2021-02-08,2021-02-14,Standard Class,CG-12771,Home Office,South,North Carolina,Furniture,Bookcases,1382.74,8,0.2,-309.74,2021,2,Feb,2021-02,6,-22.4
280,US-2021-103756,2021-02-08,2021-02-15,Same Day,CG-21361,Consumer,West,Arizona,Office Supplies,Binders,871.3,7,0.2,124.28,2021,2,Feb,2021-02,7,14.26
281,US-2021-109409,2021-02-08,2021-02-10,Standard Class,CG-16250,Consumer,Central,Texas,Office Supplies,Storage,464.23,7,0.0,2.41,2021,2,Feb,2021-02,2,0.52
282,US-2021-106625,2021-02-08,2021-02-15,Standard Class,CG-74978,Corporate,Central,Missouri,Technology,Accessories,3574.15,7,0.0,183.57,2021,2,Feb,2021-02,7,5.14
283,US-2021-100319,2021-02-09,2021-02-13,First Class,CG-60905,Corporate,Central,Michigan,Technology,Copiers,1003.27,6,0.5,49.49,2021,2,Feb,2021-02,4,4.93
284,US-2021-102317,2021-02-09,2021-02-13,First Class,CG-21641,Consumer,West,Arizona,Technology,Accessories,1036.0,3,0.4,65.4,2021,2,Feb,2021-02,4,6.31
285,US-2021-101290,2021-02-09,2021-02-16,Standard Class,CG-52184,Corporate,West,Washington,Technology,Accessories,1934.61,5,0.2,60.23,2021,2,Feb,2021-02,7,3.11
286,US-2021-105490,2021-02-09,2021-02-14,First Class,CG-60354,Corporate,East,Virginia,Technology,Phones,929.22,3,0.0,119.18,2021,2,Feb,2021-02,5,12.83
287,US-2021-100618,2021-02-09,2021-02-13,Standard Class,CG-50283,Consumer,East,Pennsylvania,Technology,Machines,654.06,1,0.0,177.89,2021,2,Feb,2021-02,4,27.2
288,US-2021-102978,2021-02-10,2021-02-14,Second Class,CG-40146,Corporate,West,Oregon,Office Supplies,Paper,552.41,4,0.0,189.76,2021,2,Feb,2021-02,4,34.35
289,US-2021-108610,2021-02-10,2021-02-13,Same Day,CG-70993,Home Office,East,Virginia,Furniture,Tables,72.58,1,0.0,18.47,2021,2,Feb,2021-02,3,25.45
