Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
195,US-2021-106952,06/20/2021,06/24/2021,Same Day,CG-20710,Corporate,Central,Missouri,Furniture,Furnishings,270.4,1,0,57.1
196,US-2021-108148,04/15/2021,04/22/2021,Standard Class,CG-58531,Consumer,South,Georgia,Technology,Accessories,1304.96,5,0,369.74
197,US-2023-101880,10/30/2023,11-04-2023,Second Class,CG-84381,Home Office,Central,Missouri,Technology,Accessories,3325.2,5,0.1,622.37
198,US-2023-102143,10/13/2023,10/14/2023,First Class,CG-50159,Consumer,West,Arizona,Furniture,Furnishings,233.33,1,0.4,-48.55
199,US-2022-107230,11/25/2022,11/29/2022,Standard Class,CG-56887,Corporate,South,Alabama,Furniture,Chairs,1158.16,3,0,265.57
200,US-2021-102859,04-09-2021,04/15/2021,Second Class,CG-79561,Corporate,CENTRAL,Illinois,Office Supplies,Storage,279.41,2,0,61.88
201,US-2023-103594,08/22/2023,08/27/2023,Standard Class,CG-37475,Home Office,South,Georgia,Furniture,Chairs,3004.82,5,0.4,-686.97
202,US-2022-106530,07-07-2022,07/14/2022,Second Class,CG-94272,Consumer,South,Georgia,Office Supplies,Storage,440.49,8,0,-1.13
203,US-2024-102943,03/28/2024,04-01-2024,Second Class,CG-33953,Home Office,Central,Ohio,Furniture,Furnishings,222.73,1,0.1,-14.79
204,US-2024-101253,02/14/2024,02/20/2024,Standard Class,CG-22711,Corporate,South,Georgia,Office Supplies,Labels,262.16,3,0.3,-32.23
205,US-2022-101992,11-08-2022,11/15/2022,Standard Class,CG-50023,Home Office,Central,Ohio,Technology,Machines,5633.08,5,0.15,744.85
206,US-2021-107296,03-11-2021,03/13/2021,Standard Class,CG-19002,Corporate,West,Washington,Office Supplies,Paper,,7,0.15,19.94
207,US-2023-102042,12-03-2023,12-06-2023,Same Day,CG-26947,Consumer,South,Tennessee,Office Supplies,Art,154.15,5,0,35.69
208,US-2021-108986,10/18/2021,10/22/2021,Standard Class,CG-29584,Corporate,West,Oregon,Technology,Phones,,1,0.4,-165.2
209,US-2021-102519,12-03-2021,12-07-2021,Same Day,CG-28178,Home Office,Central,Ohio,Office Supplies,Paper,269.76,4,0,90.94
210,US-2023-109622,03/20/2023,03/26/2023,Second Class,CG-25120,Home Office,Central,Illinois,Technology,Accessories,1184.31,4,0.5,-104.45
211,US-2022-102709,02/26/2022,03-01-2022,Second Class,CG-41469,Corporate,South,Tennessee,Technology,Accessories,3957.64,5,0,139.1
212,US-2024-102579,06/27/2024,07-04-2024,Second Class,CG-40714,Consumer,West,Washington,Furniture,Bookcases,2376.93,6,0.1,-322.11
213,US-2021-108026,07/30/2021,08-02-2021,Second Class,CG-70133,Home Office,South,North Carolina,Office Supplies,Storage,49.56,3,0.4,17.05
214,US-2021-100313,07/28/2021,08-04-2021,Second Class,CG-62505,Corporate,West,California,Furniture,Chairs,551.92,4,0,4.52
215,US-2023-106493,02/17/2023,02/23/2023,Second Class,CG-20258,Corporate,South,Georgia,Technology,Phones,2645.4,4,0.3,922.69
216,US-2023-102929,06/26/2023,06/30/2023,Second Class,CG-84645,Home Office,SOUTH,Tennessee,Technology,Accessories,2605.67,8,0,-164.57
217,US-2024-106595,10-04-2024,10-05-2024,Second Class,CG-70802,Corporate,East,Virginia,Office Supplies,Labels,683.89,6,0,-36.51
218,US-2023-105916,09-07-2023,09-08-2023,Standard Class,CG-89670,Consumer,East,Pennsylvania,Office Supplies,Paper,363.13,3,0.2,-40.3
219,US-2023-108423,06-06-2023,06-08-2023,First Class,CG-84712,Corporate,South,North Carolina,Technology,Phones,2341.91,7,0.5,215
220,US-2022-102036,11/18/2022,11/24/2022,Second Class,CG-36838,Home Office,Central,Missouri,Technology,Phones,2312.14,6,0,699.75
221,US-2024-100454,10-03-2024,10-07-2024,First Class,CG-83284,Home Office,South,Alabama,Furniture,Chairs,543.17,2,0,-11.32
222,US-2023-108165,12/28/2023,12/31/2023,Second Class,CG-18421,Consumer,South,Alabama,Office Supplies,Binders,94.88,2,0.1,-2.09
223,US-2022-105823,03-12-2022,03/14/2022,Standard Class,CG-26398,Home Office,Central,Ohio,Office Supplies,Storage,761.34,6,0,31.59
224,US-2021-102162,03/25/2021,03/26/2021,Same Day,CG-25563,Consumer,EAST,Virginia,Technology,Accessories,1010.49,4,0.1,-2.37
225,US-2021-105682,01/31/2021,02-07-2021,Same Day,CG-25897,Home Office,West,Washington,Technology,Machines,3795.41,7,0.2,-593.75
226,US-2023-105516,11/22/2023,11/24/2023,Standard Class,CG-50219,Consumer,West,Arizona,Office Supplies,Labels,233.05,6,0.3,61.23
227,US-2022-109151,01-06-2022,01-07-2022,Same Day,CG-36419,Corporate,West,Arizona,Office Supplies,Binders,181.18,2,0.3,-37.31
228,US-2021-107867,04/29/2021,05-04-2021,Same Day,CG-57478,Consumer,South,Alabama,Office Supplies,Storage,245.52,5,0,38.04
229,US-2024-102002,06-02-2024,06-04-2024,First Class,CG-52894,Corporate,East,New Jersey,Technology,Accessories,4908.72,5,0.1,92.79
230,US-2021-107552,12/15/2021,12/20/2021,Same Day,CG-40593,Corporate,East,Virginia,Office Supplies,Binders,193.89,2,0.1,-14.97
231,US-2024-102199,10/16/2024,10/23/2024,Same Day,CG-88478,Consumer,South,Alabama,Technology,Phones,1424.46,8,0,51.24
232,US-2023-107843,11/17/2023,11/21/2023,Same Day,CG-29725,Corporate,East,Virginia,Technology,Accessories,351.42,3,0,19.04
233,US-2021-100591,06-10-2021,06/15/2021,First Class,CG-80127,Consumer,East,Pennsylvania,Office Supplies,Binders,42.37,5,0,3.61
234,US-2024-100965,11/21/2024,11/23/2024,Same Day,CG-83727,Corporate,South,Tennessee,Technology,Phones,1232.74,3,0.4,-119.33
235,US-2021-107974,03-02-2021,03-05-2021,First Class,CG-33332,Corporate,East,Massachusetts,Office Supplies,Storage,44.79,2,0,13.01
236,US-2022-100455,12/14/2022,12/17/2022,Standard Class,CG-44223,Consumer,Central,Illinois,Technology,Machines,5456.83,8,0.3,1172.02
237,US-2021-103032,01-09-2021,01/16/2021,First Class,CG-40637,Consumer,South,Florida,Furniture,Tables,3404.62,7,0.4,-294.44
238,US-2021-105381,02/28/2021,03-03-2021,First Class,CG-39580,Corporate,South,Georgia,Office Supplies,Labels,104.06,8,0.2,27.09
239,US-2023-105830,01/16/2023,01/19/2023,First Class,CG-99728,Consumer,West,California,Furniture,Tables,3001.18,6,0.1,491.47
240,US-2022-108027,01/13/2022,01/14/2022,Second Class,CG-44881,Consumer,Central,Texas,Office Supplies,Labels,172.71,4,0.15,22.66
241,US-2022-105098,06-01-2022,06-04-2022,First Class,CG-28691,Home Office,East,Virginia,Office Supplies,Art,907.04,7,0,10.6
242,US-2022-104607,04/24/2022,04/28/2022,First Class,CG-80952,Home Office,East,Virginia,Technology,Machines,8638.35,8,0.15,1730.23
243,US-2024-104547,07/27/2024,08-01-2024,Same Day,CG-20529,Consumer,South,Georgia,Furniture,Tables,165.41,1,0.15,25.2
244,US-2021-103177,05-12-2021,05/18/2021,Second Class,CG-46542,Home Office,West,Oregon,Office Supplies,Paper,50.58,1,0,-7.56
245,US-2021-106825,07/16/2021,07/21/2021,First Class,CG-55486,Corporate,South,Georgia,Technology,Machines,1008.52,1,0.4,29.75
246,US-2021-108796,12/31/2021,01-03-2022,Second Class,CG-12708,Home Office,South,Alabama,Furniture,Tables,1595.08,3,0.4,370.02
247,US-2024-100232,01/25/2024,01/29/2024,Standard Class,CG-10836,Corporate,West,Arizona,Technology,Phones,193.05,1,0,48.45
248,US-2021-101340,01/27/2021,01/28/2021,First Class,CG-23626,Home Office,South,Georgia,Technology,Copiers,2425.08,4,0.3,404.94
249,US-2022-101840,02/27/2022,03-01-2022,Same Day,CG-99795,Consumer,Central,Illinois,Office Supplies,Paper,67.09,1,0.1,17.43
250,US-2023-109212,10-08-2023,10/15/2023,Standard Class,CG-21621,Corporate,East,New Jersey,Technology,Phones,6912.22,7,0.3,2415.47
251,US-2023-106249,05-11-2023,05/16/2023,Same Day,CG-26450,Corporate,South,Georgia,Furniture,Tables,2309.47,4,0.1,741.58
252,US-2021-101524,11/20/2021,11/22/2021,First Class,CG-16288,Consumer,West,Arizona,Technology,Machines,238.32,1,0.3,65.45
253,US-2021-108063,04-08-2021,04/14/2021,Second Class,CG-44993,Home Office,East,Virginia,Office Supplies,Binders,696.71,7,0.3,167.7
254,US-2022-101172,06/18/2022,06/19/2022,First Class,CG-68672,Corporate,Central,Michigan,Technology,Machines,2771.34,6,0,-98.89
255,US-2023-100460,03/29/2023,04-04-2023,First Class,CG-38647,Home Office,Central,Texas,Technology,Machines,4091.66,8,0.2,481.85
256,US-2024-100453,10-12-2024,10/13/2024,First Class,CG-62354,Corporate,Central,Illinois,Technology,Phones,378.42,3,0,125.15
257,US-2024-105758,03-10-2024,03/17/2024,First Class,CG-52695,Consumer,Central,Texas,Technology,Phones,802.14,8,0.5,160.44
258,US-2024-105448,12-05-2024,12-08-2024,First Class,CG-21944,Consumer,East,New Jersey,Technology,Machines,1979.04,2,0.3,145.27
259,US-2023-102230,09-04-2023,09-06-2023,Second Class,CG-32995,Home Office,South,Georgia,Office Supplies,Paper,22.96,3,0,5.67
260,US-2023-106785,04/30/2023,05-07-2023,First Class,CG-44130,Corporate,West,Arizona,Furniture,Chairs,2973.31,7,0.3,69.04
261,US-2022-105057,10-08-2022,10-11-2022,Second Class,CG-34366,Home Office,West,Washington,Office Supplies,Binders,270.39,2,0.3,-14.49
262,US-2022-101763,03/15/2022,03/16/2022,Second Class,CG-80274,Consumer,Central,Missouri,Furniture,Furnishings,4917.91,7,0.2,-876.14
263,US-2024-106168,12-02-2024,12-09-2024,Same Day,CG-56512,Corporate,Central,Missouri,Office Supplies,Art,642.89,7,0,4.17
264,US-2023-105140,02/13/2023,02/18/2023,Same Day,CG-63376,Consumer,South,Alabama,Office Supplies,Binders,8.34,1,0.15,1.89
265,US-2022-106284,12-11-2022,12/17/2022,Second Class,CG-93694,Consumer,South,Tennessee,Office Supplies,Binders,681.81,5,0.15,188.51
266,US-2023-101135,03/20/2023,03/21/2023,First Class,CG-84506,Home Office,Central,Ohio,Office Supplies,Storage,78.68,1,0,-6.3
267,US-2021-101626,12/19/2021,12/24/2021,Second Class,CG-63191,Corporate,South,North Carolina,Office Supplies,Storage,486.11,4,0,145.39
268,US-2024-102249,06/20/2024,06/26/2024,Same Day,CG-86139,Home Office,West,Oregon,Office Supplies,Storage,142.3,1,0.1,43.99
269,US-2024-105356,12/25/2024,12/27/2024,Same Day,CG-75694,Corporate,West,California,Furniture,Tables,464.52,3,0.3,-57.32
270,US-2023-109559,09/28/2023,09/29/2023,Standard Class,CG-24190,Home Office,West,Nevada,Technology,Copiers,1931.89,3,0.3,103.04
271,US-2022-103769,02/18/2022,02/21/2022,Standard Class,CG-13277,Corporate,East,Pennsylvania,Furniture,Tables,150,2,0.3,-2.14
272,US-2024-101902,01/27/2024,01/28/2024,Standard Class,CG-41671,Corporate,East,Virginia,Office Supplies,Art,254.1,8,0.15,-36.26
273,US-2023-108800,08/27/2023,08/31/2023,First Class,CG-88039,Home Office,South,North Carolina,Technology,Phones,1743.32,6,0.1,178.98
274,US-2021-100380,07-02-2021,07-03-2021,Second Class,CG-69867,Corporate,South,Georgia,Furniture,Chairs,181.83,2,0.15,-34.39
275,US-2023-101920,11/19/2023,11/21/2023,Second Class,CG-90614,Corporate,WEST,Nevada,Furniture,Chairs,753.16,1,0,29.72
276,US-2024-106244,02-04-2024,02-05-2024,First Class,CG-14825,Home Office,West,Nevada,Office Supplies,Art,170.65,2,0,7.64
277,US-2023-102571,06-11-2023,06/15/2023,Standard Class,CG-73618,Corporate,West,Arizona,Technology,Phones,4244.86,8,0,-809.94
278,US-2024-105837,03/30/2024,04-04-2024,First Class,CG-47368,Corporate,East,New York,Furniture,Furnishings,1721.62,6,0,148.78
279,US-2023-102012,08/18/2023,08/22/2023,Standard Class,CG-67349,Corporate,East,New York,Technology,Copiers,1345.74,8,0.2,-194.59
280,US-2023-109410,04-12-2023,04/18/2023,First Class,CG-99093,Consumer,,Washington,Technology,Phones,613.69,1,0,136.75
281,US-2023-106214,08-11-2023,08/15/2023,Second Class,CG-80876,Corporate,East,New Jersey,Furniture,Furnishings,,3,0.2,243.67
282,US-2023-107167,09-01-2023,09-08-2023,Standard Class,CG-85371,Home Office,West,Arizona,Furniture,Tables,1239.84,7,0.4,-147.87
283,US-2023-109176,11/22/2023,11/24/2023,Standard Class,CG-62884,Corporate,East,Virginia,Office Supplies,Labels,78.41,6,0.5,-11.25
284,US-2023-100024,09/24/2023,09/26/2023,Standard Class,CG-16572,Home Office,West,Oregon,Furniture,Chairs,415.53,1,0.2,-76.98
285,US-2021-103482,01-05-2021,01-06-2021,Same Day,CG-44227,Home Office,Central,Ohio,Furniture,Tables,4149.85,7,0.4,1189.08
286,US-2023-104405,04-02-2023,04-05-2023,Same Day,CG-60619,Consumer,East,New York,Office Supplies,Art,702.71,8,0.15,241.62
287,US-2021-106096,11/26/2021,11/28/2021,First Class,CG-82351,Home Office,Central,Ohio,Furniture,Tables,2387.96,4,0.1,747.57
288,US-2022-101384,06/20/2022,06/21/2022,Second Class,CG-77924,Consumer,East,Massachusetts,Furniture,Chairs,1234.9,8,0.1,37.49
289,US-2021-104991,09/17/2021,09/21/2021,Same Day,CG-34095,Corporate,East,New Jersey,Technology,Copiers,5505.29,7,0.4,-473.89
290,US-2023-102156,04/21/2023,04/24/2023,Standard Class,CG-31823,Consumer,Central,Michigan,Furniture,Tables,65.3,1,0,17.46
291,US-2022-102375,01/18/2022,01/22/2022,Same Day,CG-55720,Corporate,East,New York,Technology,Copiers,681.51,1,0,209.5
292,US-2022-109449,03/21/2022,03/24/2022,Second Class,CG-12338,Consumer,West,Oregon,Furniture,Furnishings,280.29,2,0.5,-9.74
293,US-2021-109651,04/25/2021,04/26/2021,Standard Class,CG-11205,Consumer,South,Georgia,Office Supplies,Labels,602.93,6,0.1,-40.34
294,US-2023-106283,03/31/2023,04-05-2023,Standard Class,CG-12416,Corporate,Central,Missouri,Furniture,Tables,1412.04,3,0,-231.42
295,US-2024-100590,03-09-2024,03/13/2024,First Class,CG-70940,Home Office,Central,Texas,Technology,Copiers,750.4,2,0,31.22
296,US-2024-101008,12/26/2024,01-02-2025,Standard Class,CG-84545,Corporate,SOUTH,North Carolina,Office Supplies,Storage,1191.22,8,0,408.65
297,US-2023-109878,09-09-2023,09-11-2023,Standard Class,CG-43379,Corporate,West,Washington,Office Supplies,Paper,75.12,1,0,-10.14
298,US-2022-109154,02/26/2022,03-02-2022,Second Class,CG-12791,Home Office,Central,Texas,Furniture,Furnishings,718.49,1,0.3,-66.82
299,US-2022-106918,07-12-2022,07/18/2022,Standard Class,CG-85275,Home Office,East,Massachusetts,Furniture,Chairs,997.73,2,0.5,-214.48
300,US-2024-109931,07/30/2024,08-03-2024,Standard Class,CG-15710,Corporate,CENTRAL,Illinois,Furniture,Furnishings,495.95,2,0.1,-60.38
301,US-2023-108730,09/29/2023,09/30/2023,Same Day,CG-79622,Home Office,West,Washington,Technology,Phones,2915.69,4,0.4,-509.85
302,US-2021-101638,04-01-2021,04-06-2021,First Class,CG-93449,Corporate,East,New York,Technology,Accessories,3350.17,4,0.3,595.69
303,US-2021-102159,01-07-2021,01-12-2021,Standard Class,CG-85975,Consumer,East,New York,Office Supplies,Binders,487.48,7,0,54.87
304,US-2021-104520,08/20/2021,08/27/2021,Second Class,CG-83278,Consumer,West,Washington,Office Supplies,Art,518.56,8,0.3,154.05
305,US-2021-105462,11/29/2021,12-01-2021,Second Class,CG-22652,Corporate,East,Pennsylvania,Furniture,Bookcases,564.62,6,0,-131.27
306,US-2022-107364,03/30/2022,04-04-2022,First Class,CG-15129,Home Office,Central,Missouri,Furniture,Tables,478.73,3,0.3,-15.54
307,US-2021-105201,04/13/2021,04/15/2021,First Class,CG-48126,Home Office,Central,Texas,Technology,Machines,8737.63,8,0,1210.66
308,US-2024-109092,11/13/2024,11/17/2024,First Class,CG-55602,Consumer,East,Virginia,Office Supplies,Storage,175.35,7,0.4,0.81
309,US-2024-107856,02/23/2024,03-01-2024,Standard Class,CG-69326,Home Office,West,Oregon,Furniture,Tables,385.75,1,0.3,-28.32
310,US-2024-107920,08/18/2024,08/19/2024,First Class,CG-94484,Home Office,South,North Carolina,Furniture,Tables,705.97,4,0.3,-16.65
311,US-2024-103298,12/31/2024,01-02-2025,First Class,CG-27404,Home Office,South,Georgia,Technology,Copiers,3978.89,6,0.1,1034.45
312,US-2021-102258,07/30/2021,08-01-2021,Standard Class,CG-10591,Home Office,East,Virginia,Office Supplies,Binders,972.52,8,0.1,176.74
313,US-2024-100940,09/16/2024,09/23/2024,Standard Class,CG-58110,Consumer,East,Virginia,Office Supplies,Paper,443.08,4,0,-34.22
314,US-2021-104198,12-07-2021,12-09-2021,First Class,CG-27098,Corporate,South,Florida,Technology,Machines,770,2,0.3,-124.51
315,US-2023-103363,05/25/2023,05/30/2023,Standard Class,CG-75830,Consumer,West,Washington,Furniture,Tables,4896.04,8,0.5,1222.57
316,US-2021-102646,08/23/2021,08/27/2021,Same Day,CG-95911,Consumer,West,California,Technology,Machines,442.84,4,0.2,127.27
317,US-2022-107019,04/25/2022,05-01-2022,Standard Class,CG-80762,Corporate,CENTRAL,Ohio,Furniture,Chairs,714.7,7,0,245.38
318,US-2021-103385,09-04-2021,09-11-2021,Same Day,CG-80409,Consumer,WEST,Arizona,Furniture,Chairs,1365.99,4,0.5,387.24
319,US-2021-102826,12/16/2021,12/22/2021,Second Class,CG-92762,Corporate,South,Alabama,Technology,Copiers,3439.45,3,0,-566.23
320,US-2023-108874,02-02-2023,02-04-2023,First Class,CG-17879,Consumer,Central,Illinois,Office Supplies,Paper,371.94,6,0.3,49.66
321,US-2023-107569,02-05-2023,02-07-2023,Standard Class,CG-53672,Home Office,South,North Carolina,Office Supplies,Art,332.06,3,0.4,-67.84
322,US-2024-102431,06/17/2024,06/20/2024,First Class,CG-79526,Home Office,Central,Illinois,Technology,Phones,3962.43,4,0,-504.46
323,US-2024-107848,01/25/2024,01/28/2024,Second Class,CG-95692,Home Office,East,Massachusetts,Furniture,Chairs,1875.82,4,0.5,435.18
324,US-2023-104456,10-05-2023,10-07-2023,First Class,CG-95328,Corporate,East,Massachusetts,Office Supplies,Art,430.84,4,0,-62.05
325,US-2022-102152,07-06-2022,07-09-2022,Standard Class,CG-83997,Consumer,South,North Carolina,Furniture,Tables,3605.28,8,0.5,1069.36
326,US-2021-105711,06-05-2021,06-12-2021,Same Day,CG-57708,Consumer,Central,Texas,Office Supplies,Paper,115.75,3,0.15,-15.41
327,US-2023-101918,11/25/2023,11/26/2023,Same Day,CG-89777,Consumer,East,New Jersey,Furniture,Furnishings,2848.51,4,0,275.53
328,US-2023-102698,06/24/2023,06/28/2023,First Class,CG-87394,Consumer,South,Georgia,Technology,Phones,437.75,2,0.2,-19.91
329,US-2021-100013,11/27/2021,12-02-2021,First Class,CG-50306,Consumer,East,Virginia,Office Supplies,Art,134.43,1,0,40.75
330,US-2024-101143,06/27/2024,06/28/2024,Standard Class,CG-89827,Consumer,West,Oregon,Furniture,Bookcases,687.9,3,0,-42.95
331,US-2022-107597,06-02-2022,06-09-2022,First Class,CG-97072,Consumer,East,New York,Office Supplies,Storage,943.6,8,0.5,272.02
332,US-2023-109764,12/25/2023,12/27/2023,Same Day,CG-78194,Consumer,East,Virginia,Technology,Copiers,165.39,1,0.15,25.32
333,US-2022-105502,02-05-2022,02-08-2022,Second Class,CG-37858,Consumer,East,New Jersey,Office Supplies,Paper,306.94,3,0.5,53.21
334,US-2024-106193,08/13/2024,08/16/2024,First Class,CG-21087,Home Office,South,Tennessee,Office Supplies,Art,97.23,4,0,16.43
335,US-2023-102223,05-04-2023,05-08-2023,Second Class,CG-72683,Consumer,Central,Illinois,Furniture,Furnishings,5332.55,7,0.1,-885.06
336,US-2022-104252,09-10-2022,09/13/2022,Same Day,CG-40318,Home Office,West,Arizona,Furniture,Tables,5727.01,8,0.15,1306.82
337,US-2024-103224,04/27/2024,05-04-2024,Standard Class,CG-85811,Corporate,Central,Missouri,Furniture,Tables,357.3,1,0.5,-86.97
338,US-2024-108743,07/20/2024,07/22/2024,Second Class,CG-83649,Consumer,South,Alabama,Office Supplies,Labels,340.22,5,0.1,73.24
339,US-2023-105735,05/21/2023,05/26/2023,Same Day,CG-94065,Home Office,West,California,Technology,Phones,1148.32,3,0,152.02
340,US-2022-107610,10/13/2022,10/19/2022,Second Class,CG-89387,Home Office,East,Pennsylvania,Technology,Copiers,204.51,5,0.1,-11.1
341,US-2021-102644,03/22/2021,03/29/2021,First Class,CG-97364,Home Office,East,Pennsylvania,Furniture,Furnishings,782.36,1,0,191.08
342,US-2022-106301,01/16/2022,01/18/2022,Second Class,CG-77672,Corporate,Central,Texas,Furniture,Furnishings,2667.2,6,0,-129.01
343,US-2024-105263,06/13/2024,06/18/2024,Standard Class,CG-90149,Consumer,East,New York,Furniture,Tables,3410,8,0.3,274.77
344,US-2024-100610,08-04-2024,08-05-2024,Standard Class,CG-77552,Home Office,East,Massachusetts,Office Supplies,Paper,448.66,6,0.3,112.25
345,US-2022-106577,10-02-2022,10-06-2022,Same Day,CG-38275,Consumer,West,Oregon,Furniture,Bookcases,1263.36,5,0,140.37
346,US-2021-100146,11-12-2021,11/14/2021,First Class,CG-98652,Home Office,West,Arizona,Furniture,Furnishings,477.8,1,0.3,-82.5
347,US-2021-106941,01/31/2021,02-01-2021,Same Day,CG-15251,Home Office,Central,Michigan,Furniture,Tables,1883.7,3,0,-107.99
348,US-2024-101980,11/25/2024,11/30/2024,First Class,CG-36609,Consumer,South,Alabama,Office Supplies,Storage,416.66,4,0.1,-84.27
349,US-2022-101581,05/28/2022,06-03-2022,First Class,CG-31016,Home Office,East,Virginia,Furniture,Chairs,333.32,3,0,-1.59
350,US-2021-107685,10/30/2021,11-03-2021,Same Day,CG-19640,Corporate,South,Georgia,Technology,Phones,1694.4,3,0.4,-192.83
351,US-2024-105132,06/29/2024,07-04-2024,Second Class,CG-22930,Consumer,West,California,Furniture,Furnishings,3424.06,5,0.3,339.69
